symbol	occurrences	files	first_location	disposition	binary_name_evidence	evidence_reports	action
tessellateBezierPatch_guess	4	cpp/plugins/motionplayer/MotionRenderBackend.cpp; cpp/plugins/motionplayer/MotionRenderBackend.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/PrivateMotionGLL.cpp	cpp/plugins/motionplayer/MotionRenderBackend.cpp:243	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_d3d_mesh_submit_repeat_cells_four_binary_2026-08-27.md	retain
timeMemberHint_guess	4	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerTimeline.cpp; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:106	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineContentHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:151	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineDiffHint_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:137	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineEasingHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:152	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineInfoBlendRatioHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:156	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineInfoFlagsHint_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:155	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineLastTimeHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:148	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineLoopBeginHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:146	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineLoopEndHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:147	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineOpacityWordFromDouble_guess	2	cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp:243	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_fp_to_integer_saturation_truncation_wrap_rounding_four_binary_2026-08-28.md	retain
timelineStateBlendRatioCtrlHint_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:161	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineStateCurTimeHint_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:160	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineStateStopWhenBlendDoneHint_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:162	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineTimeHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:150	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
timelineVariableListHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:149	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
topMemberHint_guess	10	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/MotionLayerExtensions.cpp; cpp/plugins/motionplayer/PlayerCore.cpp; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerResource.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp; cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/MotionDispatch.h:22	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
transformAndRoundPreparedRect_guess	5	cpp/plugins/motionplayer/PlayerRenderItems.cpp	cpp/plugins/motionplayer/PlayerRenderItems.cpp:533	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
translatePreparedPoint_guess	4	cpp/plugins/motionplayer/PlayerRenderItems.cpp	cpp/plugins/motionplayer/PlayerRenderItems.cpp:183	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_player_prepared_projection_four_binary_2026-08-27.md	retain
triPriorityMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:95	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
trimCacheBeforeInsert_guess	3	cpp/plugins/motionplayer/SourceCache.cpp; cpp/plugins/motionplayer/SourceCache.h	cpp/plugins/motionplayer/SourceCache.cpp:567	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
typeMemberHint_guess	10	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/PlayerTimeline.cpp; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp	cpp/plugins/motionplayer/MotionDispatch.h:107	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
unitBezierPatchQuad_guess	4	cpp/plugins/motionplayer/MotionBezierPatch.h; cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/MotionBezierPatch.h:73	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
unserializeState_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h; cpp/plugins/motionplayer/EmotePlayer.cpp; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:3782	PRESERVE_BINDING_LOCAL_LABEL	The script name/binding is four-target evidenced, but the stripped binaries do not expose this local C++ source identifier		retain
unsignedDivideA64Profile_guess	5	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp:366	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_fp_to_integer_saturation_truncation_wrap_rounding_four_binary_2026-08-28.md	retain
unusedMaxSeed_guess	2	cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.h:145	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
unusedMinSeed_guess	2	cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.h:144	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
updateCameraNodeForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1125	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
updateEmitterCrossfadeDelta_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerUpdateParticles.cpp	cpp/plugins/motionplayer/Player.h:806	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_player_particle_emitter_phase_four_binary_2026-08-27.md	retain
updateLayerAfterDrawRecovered_guess	3	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerDrawDispatch.cpp; cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/Player.h:679	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
updateLayersForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1229	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
updateMemberHint_guess	5	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/MotionLayerExtensions.cpp; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:300	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
updateMotionSubNodesForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1206	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
updateParticleEmittersForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1149	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
updateParticleSystemsForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1130	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
updateShapeGeometryRecord_guess	2	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp:657	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_player_shape_geometry_phase_four_binary_2026-08-27.md	retain
variableLabelFrameSourceForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1096	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
variableLabelScopeCountForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1087	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
variableLabelScopeKeyForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1091	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
vfpUnorderedOrGreaterEqual_guess	2	cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/PlayerFrameProgress.cpp:36	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
vfpUnorderedOrLessEqual_guess	2	cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/PlayerFrameProgress.cpp:42	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
visibleMemberHint_guess	7	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp	cpp/plugins/motionplayer/MotionDispatch.h:259	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
visitChildPlayerDispatches_guess	7	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerVariable.cpp	cpp/plugins/motionplayer/Player.h:581	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_player_child_visitor_exception_frontiers_four_binary_2026-08-27.md; analysis/motionplayer_player_color_independent_zfactor_four_binary_2026-08-26.md	retain
visitNodeOwnedPlayerVariants_guess	3	cpp/plugins/motionplayer/PlayerMotionLoad.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/RuntimeSupport.h	cpp/plugins/motionplayer/PlayerMotionLoad.cpp:93	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
vtxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:100	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
widthMemberHint_guess	19	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/MotionLayerExtensions.cpp; cpp/plugins/motionplayer/PlayerCore.cpp; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerRenderExecute.cpp; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/PlayerResource.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h; cpp/plugins/motionplayer/ResourceManager.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/MotionDispatch.h:13	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
windowMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:265	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
wrappingAddInt32_guess	4	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp:10	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
wrappingIncrementInt32_guess	2	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp:16	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
wrappingIncrementSignedInt32_guess	3	cpp/plugins/motionplayer/MotionRenderBackend.cpp	cpp/plugins/motionplayer/MotionRenderBackend.cpp:143	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
